"","ClusterID","TID","X","Y","V","Movie","Type","ID","StepX","StepY","State"
"10676","2","14",104.984,198.283,0.624,"20180813","non-invader","20180813-2-14-non-invader",2.042,1.42500000000001,"2"
"10677","2","14",107.805,192.693,1.569,"20180813","non-invader","20180813-2-14-non-invader",2.82100000000001,5.58999999999997,"2"
"10678","2","14",113.035,190.087,1.464,"20180813","non-invader","20180813-2-14-non-invader",5.22999999999999,2.60600000000002,"2"
"10679","2","14",119.68,189.897,1.666,"20180813","non-invader","20180813-2-14-non-invader",6.64500000000001,0.189999999999998,"2"
"10680","2","14",120.838,193.554,0.961,"20180813","non-invader","20180813-2-14-non-invader",1.15799999999999,3.65700000000001,"2"
"10681","2","14",115.857,194.945,1.296,"20180813","non-invader","20180813-2-14-non-invader",4.98099999999999,1.39099999999999,"2"
"10682","2","14",114.312,195.193,0.392,"20180813","non-invader","20180813-2-14-non-invader",1.545,0.248000000000019,"2"
"10683","2","14",113.443,200.196,1.273,"20180813","non-invader","20180813-2-14-non-invader",0.869,5.00299999999999,"2"
"10684","2","14",118.209,203.298,1.425,"20180813","non-invader","20180813-2-14-non-invader",4.76600000000001,3.102,"1"
"10688","2","14",118.752,203.817,0.13,"20180813","non-invader","20180813-2-14-non-invader",0.399999999999991,0.329000000000008,"1"
"10689","2","14",119.278,203.601,0.142,"20180813","non-invader","20180813-2-14-non-invader",0.52600000000001,0.216000000000008,"1"
"10690","2","14",120.265,203.176,0.269,"20180813","non-invader","20180813-2-14-non-invader",0.986999999999995,0.425000000000011,"2"
"10691","2","14",121.929,200.853,0.716,"20180813","non-invader","20180813-2-14-non-invader",1.664,2.32299999999998,"2"
"10692","2","14",121.614,196.51,1.091,"20180813","non-invader","20180813-2-14-non-invader",0.314999999999998,4.34300000000002,"2"
"10693","2","14",117.095,192.5,1.514,"20180813","non-invader","20180813-2-14-non-invader",4.51900000000001,4.00999999999999,"2"
"10694","2","14",117.554,188.167,1.092,"20180813","non-invader","20180813-2-14-non-invader",0.459000000000003,4.333,"2"
"10695","2","14",127.68,187.402,2.545,"20180813","non-invader","20180813-2-14-non-invader",10.126,0.765000000000015,"2"
"10696","2","14",135.658,192.712,2.402,"20180813","non-invader","20180813-2-14-non-invader",7.97799999999998,5.31,"2"
"10697","2","14",131.779,197.459,1.537,"20180813","non-invader","20180813-2-14-non-invader",3.87899999999999,4.74700000000001,"2"
"10698","2","14",129.368,197.188,0.608,"20180813","non-invader","20180813-2-14-non-invader",2.411,0.271000000000015,"2"
"10699","2","14",125.594,196.948,0.948,"20180813","non-invader","20180813-2-14-non-invader",3.774,0.239999999999981,"2"
"10700","2","14",121.606,200.203,1.29,"20180813","non-invader","20180813-2-14-non-invader",3.988,3.255,"2"
"10701","2","14",122.516,202.965,0.729,"20180813","non-invader","20180813-2-14-non-invader",0.910000000000011,2.762,"2"
"10702","2","14",128.016,202.61,1.381,"20180813","non-invader","20180813-2-14-non-invader",5.49999999999999,0.35499999999999,"2"
"10703","2","14",130.649,200.134,0.906,"20180813","non-invader","20180813-2-14-non-invader",2.63300000000001,2.47600000000003,"2"
"10704","2","14",126.07,199.957,1.149,"20180813","non-invader","20180813-2-14-non-invader",4.57900000000001,0.176999999999992,"2"
"10705","2","14",124.251,202.317,0.747,"20180813","non-invader","20180813-2-14-non-invader",1.81899999999999,2.36000000000001,"2"
"10706","2","14",122.565,205.997,1.015,"20180813","non-invader","20180813-2-14-non-invader",1.68600000000001,3.68000000000001,"2"
"10707","2","14",121.768,207.545,0.436,"20180813","non-invader","20180813-2-14-non-invader",0.796999999999997,1.54799999999997,"2"
"10708","2","14",122.122,210.347,0.708,"20180813","non-invader","20180813-2-14-non-invader",0.353999999999999,2.80200000000002,"2"
"10709","2","14",126.558,218.038,2.225,"20180813","non-invader","20180813-2-14-non-invader",4.43600000000001,7.691,"2"
"10710","2","14",132.74,211.489,2.257,"20180813","non-invader","20180813-2-14-non-invader",6.182,6.54900000000001,"2"
"10711","2","14",133.112,206.48,1.259,"20180813","non-invader","20180813-2-14-non-invader",0.371999999999986,5.00900000000001,"2"
"10712","2","14",137.981,197.106,2.647,"20180813","non-invader","20180813-2-14-non-invader",4.869,9.374,"2"
"10713","2","14",142.822,188.449,2.486,"20180813","non-invader","20180813-2-14-non-invader",4.84100000000001,8.65699999999998,"2"
"10714","2","14",144.54,176.953,2.913,"20180813","non-invader","20180813-2-14-non-invader",1.71799999999999,11.496,"2"
"10715","2","14",142.877,170.849,1.586,"20180813","non-invader","20180813-2-14-non-invader",1.66299999999998,6.10400000000001,"2"
"10716","2","14",137.486,161.348,2.738,"20180813","non-invader","20180813-2-14-non-invader",5.39100000000002,9.50099999999998,"2"
"10717","2","14",133.57,159.87,1.049,"20180813","non-invader","20180813-2-14-non-invader",3.916,1.47800000000001,"2"
"10718","2","14",124.993,159.027,2.16,"20180813","non-invader","20180813-2-14-non-invader",8.577,0.843000000000018,"2"
"10719","2","14",121.247,159.882,0.963,"20180813","non-invader","20180813-2-14-non-invader",3.746,0.855000000000018,"2"
"10720","2","14",115.137,165.388,2.061,"20180813","non-invader","20180813-2-14-non-invader",6.11,5.506,"2"
"10721","2","14",107.558,170.622,2.309,"20180813","non-invader","20180813-2-14-non-invader",7.57899999999999,5.23400000000001,"2"
"10722","2","14",111.278,177.003,1.851,"20180813","non-invader","20180813-2-14-non-invader",3.72,6.38099999999997,"2"
"10723","2","14",116.01,181.56,1.647,"20180813","non-invader","20180813-2-14-non-invader",4.732,4.55700000000002,"2"
"10724","2","14",119.338,186.904,1.578,"20180813","non-invader","20180813-2-14-non-invader",3.32799999999999,5.34399999999999,"2"
"10725","2","14",122.454,202.305,3.938,"20180813","non-invader","20180813-2-14-non-invader",3.116,15.401,"2"
"10726","2","14",121.329,210.245,2.01,"20180813","non-invader","20180813-2-14-non-invader",1.125,7.94,"2"
"10727","2","14",121.799,217.326,1.779,"20180813","non-invader","20180813-2-14-non-invader",0.470000000000013,7.08099999999999,"2"
"10728","2","14",123.303,227.894,2.675,"20180813","non-invader","20180813-2-14-non-invader",1.50399999999999,10.568,"2"
"10729","2","14",115.29,231.071,2.16,"20180813","non-invader","20180813-2-14-non-invader",8.01299999999999,3.17699999999999,"2"
"10730","2","14",103.377,229.574,3.009,"20180813","non-invader","20180813-2-14-non-invader",11.913,1.49699999999999,"2"
"10731","2","14",99.056,229.01,1.092,"20180813","non-invader","20180813-2-14-non-invader",4.321,0.564000000000021,"2"
"10732","2","14",89.852,232.596,2.476,"20180813","non-invader","20180813-2-14-non-invader",9.20399999999999,3.58600000000001,"2"
"10733","2","14",80.603,233.371,2.326,"20180813","non-invader","20180813-2-14-non-invader",9.24900000000001,0.775000000000006,"2"
"10734","2","14",72.826,240.443,2.635,"20180813","non-invader","20180813-2-14-non-invader",7.777,7.072,"2"
"10735","2","14",68.054,245.335,1.713,"20180813","non-invader","20180813-2-14-non-invader",4.77199999999999,4.892,"2"
"10736","2","14",57.94,241.682,2.695,"20180813","non-invader","20180813-2-14-non-invader",10.114,3.65300000000002,"2"
"10737","2","14",54.904,231.081,2.764,"20180813","non-invader","20180813-2-14-non-invader",3.03599999999999,10.601,"2"
"10738","2","14",56.829,227.391,1.043,"20180813","non-invader","20180813-2-14-non-invader",1.925,3.69,"2"
"10739","2","14",60.385,225.326,1.031,"20180813","non-invader","20180813-2-14-non-invader",3.556,2.065,"2"
"10740","2","14",61.306,228.691,0.874,"20180813","non-invader","20180813-2-14-non-invader",0.920999999999999,3.36500000000001,"2"
"10741","2","14",54.801,235.353,2.334,"20180813","non-invader","20180813-2-14-non-invader",6.505,6.66200000000001,"2"
"10742","2","14",46.071,240.869,2.588,"20180813","non-invader","20180813-2-14-non-invader",8.73,5.51599999999999,"2"
"10743","2","14",35.365,242.321,2.708,"20180813","non-invader","20180813-2-14-non-invader",10.706,1.452,"2"
"10744","2","14",29.28,244.938,1.66,"20180813","non-invader","20180813-2-14-non-invader",6.085,2.61699999999999,"2"
"10746","2","1",104.545,146.591,1.275,"20180813","non-invader","20180813-2-1-non-invader",1.188,4.94400000000002,"2"
"10747","2","1",98.816,148.472,1.511,"20180813","non-invader","20180813-2-1-non-invader",5.729,1.881,"2"
"10748","2","1",95.423,152.513,1.322,"20180813","non-invader","20180813-2-1-non-invader",3.393,4.041,"2"
"10749","2","1",94.537,157.58,1.289,"20180813","non-invader","20180813-2-1-non-invader",0.885999999999996,5.06700000000001,"2"
"10750","2","1",85.96,162.726,2.507,"20180813","non-invader","20180813-2-1-non-invader",8.57700000000001,5.14599999999999,"2"
"10751","2","1",77.489,168.214,2.53,"20180813","non-invader","20180813-2-1-non-invader",8.47099999999999,5.488,"2"
"10752","2","1",67.584,174.59,2.952,"20180813","non-invader","20180813-2-1-non-invader",9.905,6.376,"2"
"10753","2","1",63.74,178.97,1.461,"20180813","non-invader","20180813-2-1-non-invader",3.844,4.38,"2"
"10754","2","1",53.49,178.296,2.574,"20180813","non-invader","20180813-2-1-non-invader",10.25,0.674000000000007,"2"
"10755","2","1",49.631,178.653,0.971,"20180813","non-invader","20180813-2-1-non-invader",3.859,0.356999999999999,"2"
"10756","2","1",49.257,175.208,0.868,"20180813","non-invader","20180813-2-1-non-invader",0.374000000000002,3.44499999999999,"2"
"10757","2","1",53.197,169.938,1.649,"20180813","non-invader","20180813-2-1-non-invader",3.94,5.27000000000001,"2"
"10758","2","1",56.196,158.347,3.001,"20180813","non-invader","20180813-2-1-non-invader",2.999,11.591,"2"
"10759","2","1",57.039,151.492,1.731,"20180813","non-invader","20180813-2-1-non-invader",0.843000000000004,6.85500000000002,"2"
"10760","2","1",60.847,147.071,1.462,"20180813","non-invader","20180813-2-1-non-invader",3.808,4.42099999999999,"2"
"10761","2","1",67.392,144.976,1.722,"20180813","non-invader","20180813-2-1-non-invader",6.54499999999999,2.095,"2"
"10762","2","1",72.589,136.997,2.387,"20180813","non-invader","20180813-2-1-non-invader",5.197,7.97899999999998,"2"
"10763","2","1",77.701,127.104,2.791,"20180813","non-invader","20180813-2-1-non-invader",5.11199999999999,9.89300000000001,"2"
"10764","2","1",81.217,121.501,1.658,"20180813","non-invader","20180813-2-1-non-invader",3.51600000000001,5.60299999999999,"2"
"10765","2","1",86.443,115.747,1.948,"20180813","non-invader","20180813-2-1-non-invader",5.226,5.754,"2"
"10766","2","1",90.872,108.227,2.187,"20180813","non-invader","20180813-2-1-non-invader",4.429,7.52,"2"
"10767","2","1",97.585,93.98,3.947,"20180813","non-invader","20180813-2-1-non-invader",6.71299999999999,14.247,"2"
"10768","2","1",98.428,91.113,0.749,"20180813","non-invader","20180813-2-1-non-invader",0.843000000000004,2.867,"2"
"10769","2","1",101.411,85.985,1.487,"20180813","non-invader","20180813-2-1-non-invader",2.983,5.128,"2"
"10770","2","1",102.32,84.65,0.405,"20180813","non-invader","20180813-2-1-non-invader",0.908999999999992,1.33499999999999,"2"
"10771","2","1",104.089,82.15,0.768,"20180813","non-invader","20180813-2-1-non-invader",1.76900000000001,2.5,"2"
"10772","2","1",109.381,74.628,2.305,"20180813","non-invader","20180813-2-1-non-invader",5.292,7.52200000000001,"2"
"10773","2","1",111.483,72.774,0.703,"20180813","non-invader","20180813-2-1-non-invader",2.102,1.854,"2"
"10774","2","1",112.41,71.395,0.416,"20180813","non-invader","20180813-2-1-non-invader",0.926999999999992,1.379,"2"
"10775","2","1",118.285,65.238,2.133,"20180813","non-invader","20180813-2-1-non-invader",5.875,6.157,"2"
"10776","2","1",122.948,60.037,1.751,"20180813","non-invader","20180813-2-1-non-invader",4.663,5.201,"2"
"10777","2","1",124.685,56.783,0.924,"20180813","non-invader","20180813-2-1-non-invader",1.73700000000001,3.254,"1"
"10778","2","1",124.716,56.098,0.172,"20180813","non-invader","20180813-2-1-non-invader",0.0309999999999917,0.685000000000002,"1"
"10779","2","1",124.273,55.503,0.186,"20180813","non-invader","20180813-2-1-non-invader",0.442999999999998,0.594999999999999,"1"
"10780","2","1",122.524,54.018,0.575,"20180813","non-invader","20180813-2-1-non-invader",1.749,1.485,"1"
"10781","2","1",120.978,53.04,0.458,"20180813","non-invader","20180813-2-1-non-invader",1.54600000000001,0.978000000000002,"1"
"10782","2","1",120.057,52.692,0.247,"20180813","non-invader","20180813-2-1-non-invader",0.920999999999992,0.347999999999999,"1"
"10788","2","1",118.661,52.605,0.121,"20180813","non-invader","20180813-2-1-non-invader",0.477999999999994,0.0620000000000047,"1"
"10799","2","1",116.81,53.141,0.136,"20180813","non-invader","20180813-2-1-non-invader",0.509,0.186999999999998,"1"
"10810","2","1",116.42,53.304,0.105,"20180813","non-invader","20180813-2-1-non-invader",0.388999999999996,0.152000000000001,"1"
"10813","2","1",115.861,53.383,0.13,"20180813","non-invader","20180813-2-1-non-invader",0.515000000000001,0.0549999999999997,"1"
"10814","2","1",115.408,53.647,0.131,"20180813","non-invader","20180813-2-1-non-invader",0.453000000000003,0.263999999999996,"1"
"10815","2","1",114.38,54.284,0.303,"20180813","non-invader","20180813-2-1-non-invader",1.02800000000001,0.637,"1"
"10816","2","1",113.484,54.913,0.274,"20180813","non-invader","20180813-2-1-non-invader",0.896000000000001,0.628999999999998,"1"
"10821","2","1",112.505,55.565,0.125,"20180813","non-invader","20180813-2-1-non-invader",0.417000000000002,0.274999999999999,"1"
"10822","2","1",112.074,55.935,0.142,"20180813","non-invader","20180813-2-1-non-invader",0.430999999999997,0.370000000000005,"1"
"10824","2","1",111.409,56.396,0.122,"20180813","non-invader","20180813-2-1-non-invader",0.397999999999996,0.280999999999999,"1"
"10825","2","1",110.537,56.949,0.259,"20180813","non-invader","20180813-2-1-non-invader",0.872,0.552999999999997,"1"
"10826","2","1",108.688,57.879,0.519,"20180813","non-invader","20180813-2-1-non-invader",1.849,0.93,"1"
"10827","2","1",107.105,57.921,0.397,"20180813","non-invader","20180813-2-1-non-invader",1.583,0.0420000000000016,"1"
"10828","2","1",106.419,57.813,0.174,"20180813","non-invader","20180813-2-1-non-invader",0.686000000000007,0.107999999999997,"1"
"10829","2","1",105.952,57.778,0.118,"20180813","non-invader","20180813-2-1-non-invader",0.466999999999999,0.0350000000000037,"1"
"10830","2","1",106.381,55.763,0.516,"20180813","non-invader","20180813-2-1-non-invader",0.429000000000002,2.015,"2"
"10831","2","1",112.599,53.485,1.66,"20180813","non-invader","20180813-2-1-non-invader",6.218,2.278,"2"
"10832","2","1",117.466,52.737,1.234,"20180813","non-invader","20180813-2-1-non-invader",4.86699999999999,0.747999999999998,"1"
"10833","2","1",118.338,52.87,0.221,"20180813","non-invader","20180813-2-1-non-invader",0.872,0.132999999999996,"1"
"10834","2","1",118.942,53.018,0.156,"20180813","non-invader","20180813-2-1-non-invader",0.603999999999999,0.148000000000003,"1"
"10835","2","1",119.712,53.218,0.199,"20180813","non-invader","20180813-2-1-non-invader",0.77000000000001,0.200000000000003,"1"
"10836","2","1",120.896,53.612,0.313,"20180813","non-invader","20180813-2-1-non-invader",1.184,0.393999999999998,"2"
"10837","2","1",124.818,56.405,1.207,"20180813","non-invader","20180813-2-1-non-invader",3.922,2.793,"2"
"10838","2","1",123.056,57.733,0.553,"20180813","non-invader","20180813-2-1-non-invader",1.762,1.328,"2"
"10839","2","1",119.148,63.069,1.658,"20180813","non-invader","20180813-2-1-non-invader",3.908,5.33600000000001,"2"
"10840","2","1",112.54,65.894,1.801,"20180813","non-invader","20180813-2-1-non-invader",6.60799999999999,2.825,"1"
"10841","2","1",111.176,67.029,0.445,"20180813","non-invader","20180813-2-1-non-invader",1.364,1.13499999999999,"1"
"10843","2","1",110.774,67.497,0.11,"20180813","non-invader","20180813-2-1-non-invader",0.302999999999997,0.319999999999993,"1"
"10844","2","1",109.863,68.87,0.413,"20180813","non-invader","20180813-2-1-non-invader",0.911000000000001,1.373,"1"
"10845","2","1",108.971,70.566,0.48,"20180813","non-invader","20180813-2-1-non-invader",0.891999999999996,1.696,"1"
"10846","2","1",107.6,73.367,0.782,"20180813","non-invader","20180813-2-1-non-invader",1.37100000000001,2.801,"1"
"10847","2","1",107.209,74.45,0.289,"20180813","non-invader","20180813-2-1-non-invader",0.390999999999991,1.083,"1"
"10849","2","1",108.406,73.846,0.344,"20180813","non-invader","20180813-2-1-non-invader",1.173,0.712999999999994,"1"
"10850","2","1",106.352,75.805,0.711,"20180813","non-invader","20180813-2-1-non-invader",2.054,1.959,"1"
"10851","2","1",105.951,76.294,0.158,"20180813","non-invader","20180813-2-1-non-invader",0.40100000000001,0.48899999999999,"1"
"10852","2","1",107.5,76.04,0.393,"20180813","non-invader","20180813-2-1-non-invader",1.54900000000001,0.253999999999991,"2"
"10853","2","1",107.611,80.203,1.044,"20180813","non-invader","20180813-2-1-non-invader",0.111000000000004,4.163,"2"
"10854","2","1",109.254,84.376,1.124,"20180813","non-invader","20180813-2-1-non-invader",1.643,4.173,"1"
"10855","2","1",109.736,85.988,0.422,"20180813","non-invader","20180813-2-1-non-invader",0.481999999999999,1.61199999999999,"1"
"10856","2","1",110.644,87.897,0.53,"20180813","non-invader","20180813-2-1-non-invader",0.908000000000001,1.90900000000001,"1"
"10857","2","1",110.739,89.936,0.512,"20180813","non-invader","20180813-2-1-non-invader",0.0949999999999989,2.039,"1"
"10858","2","1",111.669,90.972,0.349,"20180813","non-invader","20180813-2-1-non-invader",0.929999999999993,1.03599999999999,"1"
"10859","2","1",111.723,93.186,0.555,"20180813","non-invader","20180813-2-1-non-invader",0.054000000000002,2.21400000000001,"1"
"10860","2","1",113.234,95.812,0.759,"20180813","non-invader","20180813-2-1-non-invader",1.511,2.62599999999999,"1"
"10861","2","1",114.031,97.874,0.554,"20180813","non-invader","20180813-2-1-non-invader",0.797000000000011,2.062,"1"
"10862","2","1",113.791,99.03,0.296,"20180813","non-invader","20180813-2-1-non-invader",0.240000000000009,1.15600000000001,"2"
"10863","2","1",110.15,103.881,1.52,"20180813","non-invader","20180813-2-1-non-invader",3.64099999999999,4.851,"2"
"10864","2","1",109.377,105.312,0.408,"20180813","non-invader","20180813-2-1-non-invader",0.77300000000001,1.431,"2"
"10865","2","1",108.322,106.373,0.375,"20180813","non-invader","20180813-2-1-non-invader",1.05499999999999,1.06100000000001,"2"
"10866","2","1",107.705,107.7,0.367,"20180813","non-invader","20180813-2-1-non-invader",0.617000000000004,1.327,"2"
"10867","2","1",107.573,110.136,0.611,"20180813","non-invader","20180813-2-1-non-invader",0.132000000000005,2.43599999999999,"2"
"10868","2","1",106.528,114.141,1.037,"20180813","non-invader","20180813-2-1-non-invader",1.04499999999999,4.00500000000001,"2"
"10869","2","1",106.049,115.994,0.48,"20180813","non-invader","20180813-2-1-non-invader",0.478999999999999,1.85299999999999,"2"
"10870","2","1",107.087,118.216,0.615,"20180813","non-invader","20180813-2-1-non-invader",1.038,2.22199999999999,"2"
"10871","2","1",108.435,121.106,0.799,"20180813","non-invader","20180813-2-1-non-invader",1.348,2.89,"2"
"10872","2","1",109.051,125.91,1.214,"20180813","non-invader","20180813-2-1-non-invader",0.616,4.804,"2"
"10873","2","1",109.142,128.716,0.704,"20180813","non-invader","20180813-2-1-non-invader",0.090999999999994,2.80600000000001,"2"
"10874","2","1",109.241,130.155,0.362,"20180813","non-invader","20180813-2-1-non-invader",0.0990000000000038,1.43899999999999,"2"
"10876","2","1",110.168,131.723,0.376,"20180813","non-invader","20180813-2-1-non-invader",0.77300000000001,1.28800000000001,"2"
"10877","2","1",115.113,139.047,2.215,"20180813","non-invader","20180813-2-1-non-invader",4.94499999999999,7.32399999999998,"2"
"10878","2","1",115.374,143.985,1.239,"20180813","non-invader","20180813-2-1-non-invader",0.260999999999996,4.93800000000002,"2"
"10879","2","1",118.503,144.15,0.785,"20180813","non-invader","20180813-2-1-non-invader",3.129,0.164999999999992,"2"
"10880","2","1",121.286,144.238,0.698,"20180813","non-invader","20180813-2-1-non-invader",2.783,0.0879999999999939,"2"
"10881","2","1",126.916,146.16,1.491,"20180813","non-invader","20180813-2-1-non-invader",5.63,1.922,"2"
"10882","2","1",128.917,149.294,0.932,"20180813","non-invader","20180813-2-1-non-invader",2.001,3.13400000000001,"2"
"10883","2","1",120.417,155.429,2.627,"20180813","non-invader","20180813-2-1-non-invader",8.5,6.13499999999999,"2"
"10884","2","1",116.037,158.339,1.318,"20180813","non-invader","20180813-2-1-non-invader",4.38,2.91,"2"
"10885","2","1",112.358,162.335,1.361,"20180813","non-invader","20180813-2-1-non-invader",3.679,3.99600000000001,"2"
"10886","2","1",113.888,167.151,1.267,"20180813","non-invader","20180813-2-1-non-invader",1.53,4.816,"2"
"10887","2","1",115.161,169.396,0.647,"20180813","non-invader","20180813-2-1-non-invader",1.273,2.24499999999998,"2"
"10888","2","1",116.41,170.648,0.443,"20180813","non-invader","20180813-2-1-non-invader",1.249,1.25200000000001,"2"
"10889","2","1",125.112,169.13,2.214,"20180813","non-invader","20180813-2-1-non-invader",8.702,1.518,"2"
"10890","2","1",127.315,165.611,1.041,"20180813","non-invader","20180813-2-1-non-invader",2.203,3.51900000000001,"1"
"10891","2","1",128.622,164.538,0.424,"20180813","non-invader","20180813-2-1-non-invader",1.30700000000002,1.07299999999998,"1"
"10894","2","1",129.78,166.015,0.492,"20180813","non-invader","20180813-2-1-non-invader",0.804000000000002,1.79299999999998,"1"
"10897","2","1",130.646,166.168,0.114,"20180813","non-invader","20180813-2-1-non-invader",0.435999999999979,0.129000000000019,"1"
"10898","2","1",131.059,166.696,0.168,"20180813","non-invader","20180813-2-1-non-invader",0.413000000000011,0.527999999999992,"1"
"10899","2","1",131.825,167.525,0.283,"20180813","non-invader","20180813-2-1-non-invader",0.765999999999991,0.829000000000008,"1"
"10905","2","1",131.809,167.206,0.103,"20180813","non-invader","20180813-2-1-non-invader",0.0749999999999886,0.40300000000002,"1"
"10906","2","1",132.086,167.735,0.15,"20180813","non-invader","20180813-2-1-non-invader",0.277000000000015,0.529000000000025,"1"
"10907","2","1",132.396,168.805,0.279,"20180813","non-invader","20180813-2-1-non-invader",0.309999999999974,1.06999999999999,"1"
"10908","2","1",132.564,170.614,0.455,"20180813","non-invader","20180813-2-1-non-invader",0.168000000000006,1.809,"1"
"10909","2","1",132.11,171.55,0.261,"20180813","non-invader","20180813-2-1-non-invader",0.453999999999979,0.936000000000007,"1"
"10910","2","1",131.517,172.269,0.234,"20180813","non-invader","20180813-2-1-non-invader",0.593000000000018,0.718999999999994,"1"
"10911","2","1",130.929,173.106,0.256,"20180813","non-invader","20180813-2-1-non-invader",0.587999999999994,0.836999999999989,"1"
"10912","2","1",129.261,174.315,0.516,"20180813","non-invader","20180813-2-1-non-invader",1.66800000000001,1.209,"1"
"10913","2","1",127.546,174.956,0.459,"20180813","non-invader","20180813-2-1-non-invader",1.71499999999999,0.640999999999991,"1"
"10914","2","1",127.31,174.562,0.115,"20180813","non-invader","20180813-2-1-non-invader",0.236000000000004,0.393999999999977,"1"
"10919","2","1",129.48,174.391,0.56,"20180813","non-invader","20180813-2-1-non-invader",2.22999999999999,0.138000000000005,"2"
"10920","2","1",133.328,172.741,1.049,"20180813","non-invader","20180813-2-1-non-invader",3.84800000000001,1.64999999999998,"2"
"10921","2","1",131.841,171.204,0.536,"20180813","non-invader","20180813-2-1-non-invader",1.48699999999999,1.53700000000001,"2"
"10923","2","1",131.193,177.292,1.459,"20180813","non-invader","20180813-2-1-non-invader",0.542999999999978,5.797,"2"
"10924","2","1",140.707,177.656,2.386,"20180813","non-invader","20180813-2-1-non-invader",9.51399999999998,0.364000000000004,"2"
"10925","2","1",140.312,173.561,1.031,"20180813","non-invader","20180813-2-1-non-invader",0.394999999999982,4.095,"2"
"10926","2","1",139.11,172.478,0.405,"20180813","non-invader","20180813-2-1-non-invader",1.202,1.083,"2"
"10927","2","1",138.465,171.878,0.221,"20180813","non-invader","20180813-2-1-non-invader",0.64500000000001,0.600000000000023,"2"
"10928","2","1",137.126,165.358,1.668,"20180813","non-invader","20180813-2-1-non-invader",1.339,6.51999999999998,"2"
"10929","2","1",137.081,164.052,0.328,"20180813","non-invader","20180813-2-1-non-invader",0.0450000000000159,1.30600000000001,"2"
"10930","2","1",144.697,166.023,1.972,"20180813","non-invader","20180813-2-1-non-invader",7.61600000000001,1.971,"2"
"10933","2","1",143.027,159.926,1.56,"20180813","non-invader","20180813-2-1-non-invader",1.71300000000002,5.98600000000002,"2"
"10934","2","1",149.274,164.662,1.965,"20180813","non-invader","20180813-2-1-non-invader",6.24700000000001,4.73600000000002,"1"
"10935","2","1",149.96,165.052,0.198,"20180813","non-invader","20180813-2-1-non-invader",0.686000000000007,0.389999999999986,"1"
"10936","2","1",152.274,167.399,0.826,"20180813","non-invader","20180813-2-1-non-invader",2.31399999999999,2.34700000000001,"1"
"10937","2","1",152.943,168.038,0.232,"20180813","non-invader","20180813-2-1-non-invader",0.669000000000011,0.63900000000001,"1"
"10938","2","1",153.197,168.392,0.109,"20180813","non-invader","20180813-2-1-non-invader",0.253999999999991,0.353999999999985,"2"
"10939","2","1",150.79,163.517,1.363,"20180813","non-invader","20180813-2-1-non-invader",2.40700000000001,4.875,"2"
"10940","2","1",151.953,161.85,0.509,"20180813","non-invader","20180813-2-1-non-invader",1.16300000000001,1.667,"2"
"10941","2","1",156.762,165.744,1.551,"20180813","non-invader","20180813-2-1-non-invader",4.809,3.89400000000001,"2"
"10942","2","1",156.365,172.187,1.618,"20180813","non-invader","20180813-2-1-non-invader",0.396999999999991,6.44300000000001,"2"
"10943","2","1",149.944,185.392,3.68,"20180813","non-invader","20180813-2-1-non-invader",6.42100000000002,13.205,"2"
"10944","2","1",141.301,197.035,3.634,"20180813","non-invader","20180813-2-1-non-invader",8.643,11.643,"2"
"10945","2","1",137.314,204.906,2.211,"20180813","non-invader","20180813-2-1-non-invader",3.98699999999999,7.87100000000001,"2"
"10946","2","1",135.735,210.328,1.415,"20180813","non-invader","20180813-2-1-non-invader",1.57899999999998,5.422,"2"
"10947","2","1",129.749,216.593,2.172,"20180813","non-invader","20180813-2-1-non-invader",5.98600000000002,6.26499999999999,"2"
"10948","2","1",124.075,217.802,1.454,"20180813","non-invader","20180813-2-1-non-invader",5.67399999999999,1.209,"2"
"10949","2","1",124.62,224.118,1.589,"20180813","non-invader","20180813-2-1-non-invader",0.545000000000002,6.316,"2"
"10950","2","1",127.594,233.818,2.543,"20180813","non-invader","20180813-2-1-non-invader",2.97399999999999,9.70000000000002,"2"
"10951","2","1",125.011,239.109,1.476,"20180813","non-invader","20180813-2-1-non-invader",2.583,5.291,"2"
"10952","2","1",117.724,235.842,2.001,"20180813","non-invader","20180813-2-1-non-invader",7.28699999999999,3.267,"2"
"10953","2","1",122.568,224.214,3.157,"20180813","non-invader","20180813-2-1-non-invader",4.84399999999999,11.628,"2"
"10954","2","1",128.951,217.187,2.379,"20180813","non-invader","20180813-2-1-non-invader",6.383,7.02699999999999,"2"
"10955","2","1",130.853,216.514,0.506,"20180813","non-invader","20180813-2-1-non-invader",1.90200000000002,0.673000000000002,"2"
"10956","2","1",132.56,216.826,0.435,"20180813","non-invader","20180813-2-1-non-invader",1.70699999999999,0.311999999999983,"2"
"10957","2","1",133.713,221.372,1.175,"20180813","non-invader","20180813-2-1-non-invader",1.15299999999999,4.54600000000002,"2"
"10958","2","1",134.252,230.226,2.223,"20180813","non-invader","20180813-2-1-non-invader",0.539000000000016,8.85399999999998,"2"
"10959","2","1",137.593,235.825,1.634,"20180813","non-invader","20180813-2-1-non-invader",3.34099999999998,5.59899999999999,"2"
"10960","2","1",136.236,245.146,2.361,"20180813","non-invader","20180813-2-1-non-invader",1.357,9.321,"2"
"10961","2","1",142.105,243.937,1.502,"20180813","non-invader","20180813-2-1-non-invader",5.869,1.20899999999997,"2"
